Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
ISIC_0009876,0.8202183,1.1093752,0.80381036,0.0,0.0,1.2122294,0.0,0.0,0.27858442,0.0,1.9043031,0.0,0.0,0.0,2.1915243,0.0,0.6588231,2.12458,0.0,0.0,0.0,0.0,1.5916452,0.37921852,0.0,1.8640921,1.4551721,0.84935415,0.0,1.1032261,1.1325997,0.73402697
ISIC_0010469,0.48641834,1.0010512,0.44328392,0.0,0.0,1.3639579,0.0,0.0,1.1719651,0.0,0.99345386,0.0,0.0,0.0,1.6007507,0.0,0.45687294,2.2058165,0.0,0.0,0.0,0.0,1.4290296,0.68122536,0.0,1.0007119,0.6735119,1.2571192,0.0,1.8108313,1.0534754,0.61768365
ISIC_0010898,1.1011909,1.4577823,2.0479064,0.0,0.0,2.953217,0.0,0.0,2.161414,0.0,0.72355425,0.0,0.0,0.0,2.6270583,0.0,1.0077262,3.5399494,0.0,0.0,0.17797959,0.0,2.4985352,0.9631471,0.0,2.2807257,0.6413788,2.5238621,0.0,3.6136408,2.1607995,0.9993288
ISIC_0011043,0.6498172,1.2140713,1.0273954,0.0,0.0,1.7606101,0.0,0.0,1.4853978,0.0,1.0243876,0.0,0.0,0.0,1.9331765,0.0,0.5268044,3.0963862,0.0,0.0,0.0,0.0,1.9294469,0.92632324,0.0,1.6780975,0.7902349,1.4864093,0.0,2.5603633,1.4977093,0.7198129
ISIC_0009887,0.4709014,0.8566673,0.46696335,0.0,0.0,0.8980743,0.0,0.0,0.34349072,0.0,1.606089,0.0,0.0,0.0,1.6381581,0.0,0.4228264,1.710487,0.0,0.0,0.0,0.0,1.0790609,0.44231164,0.0,1.307603,1.2355778,0.53476936,0.0,0.89320743,0.8038724,0.6119946
ISIC_0011219,0.036293514,0.5496222,0.15518598,0.0,0.16390213,0.5193963,0.0,0.06569061,0.24383733,0.0,1.3907615,0.0,0.0,0.46883184,1.0754794,0.024091698,0.13114841,1.3864726,0.0,0.2686125,0.0,0.0,0.5911034,0.4531943,0.0,0.6935075,0.98633313,0.30080736,0.39940965,0.49608278,0.5749882,0.54442596
ISIC_0010647,0.49735764,0.96816593,0.49899238,0.0,0.0,0.97561604,0.0,0.0,0.38611332,0.0,1.5664493,0.0,0.0,0.0,1.8012276,0.0,0.5019351,1.9617418,0.0,0.0,0.0,0.0,1.2515118,0.49129206,0.0,1.3668491,1.2518339,0.67333716,0.0,1.0310848,0.93860394,0.60864156
ISIC_0010139,0.5373335,0.9986921,0.45455545,0.0,0.0,1.252689,0.0,0.0,1.0163472,0.0,1.2206153,0.0,0.0,0.0,1.7192681,0.0,0.5255332,2.1997585,0.0,0.0,0.0,0.0,1.6118649,0.68863845,0.0,1.0433582,0.90120834,1.1751659,0.0057283714,1.4489406,1.0877607,0.81805205
ISIC_0010300,0.598487,1.04652,0.715641,0.0,0.0,1.2584037,0.0,0.0,0.7226652,0.0,1.2907491,0.0,0.0,0.0,1.8553245,0.0,0.41398174,2.3509138,0.0,0.0,0.0,0.0,1.4185152,0.6265205,0.0,1.250781,0.90740556,0.94927704,0.0,1.3813293,1.1349633,0.9283563
ISIC_0010408,0.8084707,1.2266104,1.3298228,0.0,0.0,1.9866086,0.0,0.0,1.5706345,0.0,0.9543394,0.0,0.0,0.0,2.2111835,0.0,0.6520025,3.1512032,0.0,0.0,0.0,0.0,1.8548281,0.86601156,0.0,1.8368474,1.0009955,1.7080748,0.0,2.704572,1.4754585,0.8537535
ISIC_0010789,0.46431282,0.8714516,0.58974814,0.0,0.0,1.058825,0.0,0.0,0.5131073,0.0,1.2709808,0.0,0.0,0.0,1.7666314,0.0,0.180433,2.1628053,0.0,0.0,0.0,0.0,1.4645003,0.5269557,0.0,1.1573204,0.9855474,0.7646067,0.0,1.4087914,1.0387206,0.6405908
ISIC_0011280,0.51045454,1.1188573,0.6079575,0.0,0.0,1.17579,0.0,0.0,1.090085,0.0,1.1436379,0.0,0.0,0.0,1.5969362,0.0,0.46405694,2.1825826,0.0,0.0,0.0,0.0,1.0236526,0.7616019,0.0,0.96814865,0.76010656,0.97877645,0.0,1.4549901,0.9404995,1.0104741
ISIC_0011297,0.0,0.0,0.0,0.0,1.1904459,0.0,0.88180345,0.67654335,0.0,1.2121669,1.0479275,0.0,1.1648822,1.0161481,0.2487925,0.046677478,0.0,0.50368136,0.41706726,0.56110585,0.0,0.4472529,0.9635097,0.18389426,1.0323324,0.0,0.9072475,0.0,1.2245388,0.0,0.0,0.011262968
ISIC_0010057,0.1531638,0.80019563,0.38227183,0.0,0.0,0.7368495,0.0,0.0,0.28992662,0.0,1.1359715,0.0,0.0,0.086654425,1.3721998,0.0,0.0,2.084272,0.0,0.0,0.0,0.0,1.1209608,0.48500833,0.0,0.96044016,0.9762506,0.58084404,0.050033167,1.248693,0.82218856,0.36625275
ISIC_0011354,0.50551474,0.93348074,0.5254938,0.0,0.0,0.9324974,0.0,0.0,0.4200775,0.0,1.5644722,0.0,0.0,0.0,1.7590187,0.0,0.4378834,1.9723209,0.0,0.0,0.0,0.0,1.2889701,0.5363451,0.0,1.3452722,1.2280004,0.69884086,0.0,1.0908953,0.95826477,0.61518335
ISIC_0009960,0.53704846,0.985076,0.55839187,0.0,0.0,0.9681224,0.0,0.0,0.33827436,0.0,1.5681806,0.0,0.0,0.0,1.8382592,0.0,0.40079236,1.9300538,0.0,0.0,0.0,0.0,1.2554704,0.4240961,0.0,1.3648559,1.2207376,0.6521602,0.0,1.0004488,0.9253271,0.6430154
ISIC_0010074,0.20982604,0.6752284,0.21362762,0.0,0.0,0.7567678,0.0,0.0,0.26857114,0.0,1.3607975,0.0,0.0,0.2654289,1.3696184,0.0,0.2032725,1.6201391,0.0,0.0,0.0,0.0,1.099874,0.44481787,0.0,0.7884458,0.9418567,0.37539685,0.30456433,0.78559613,0.75091547,0.55893713
