Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
ISIC_0010366,0.5714973,1.096931,0.7550247,0.0,0.0,1.3102306,0.0,0.0,0.7707745,0.0,1.3603033,0.0,0.0,0.0,1.9491873,0.0,0.372079,2.5616415,0.0,0.0,0.0,0.0,1.8175311,0.5572502,0.0,1.691129,1.0755682,1.0873606,0.0,1.864717,1.1832154,0.6100983
ISIC_0011243,0.54602224,1.1417434,0.755545,0.0,0.0,1.5897514,0.0,0.0,1.2816013,0.0,1.0201783,0.0,0.0,0.0,1.8412862,0.0,0.27272826,2.925134,0.0,0.0,0.0,0.0,1.7900816,0.8049344,0.0,1.48021,0.6706269,1.240615,0.0,2.2547848,1.4229887,0.6365035
ISIC_0011335,3.1523898,2.0091026,4.183897,1.3954843,0.0,5.201579,0.0,0.0,3.8644154,0.0,0.0,0.0,0.0,0.0,3.1989787,0.0,2.9371119,3.5597494,0.0,0.0,1.5074134,0.0,3.1493106,1.3567187,0.0,2.958576,0.12880345,4.7341027,0.0,5.329856,3.6246798,1.43043
ISIC_0009950,0.42333323,1.0293701,0.69015616,0.0,0.0,1.087225,0.0,0.0,0.6623074,0.0,1.2767144,0.0,0.0,0.0,1.7719841,0.0,0.26119024,2.3231711,0.0,0.0,0.0,0.0,1.2054211,0.64487404,0.0,1.2192134,0.925471,0.76658756,0.0,1.303661,1.0986384,0.73379403
ISIC_0011107,1.1079859,0.96991,1.1081483,0.0,0.0,1.2592664,0.0,0.0,0.5185288,0.0,1.7772335,0.0,0.0,0.0,2.3225853,0.0,0.73604983,2.3926897,0.0,0.0,0.0,0.0,1.8223096,0.48083696,0.0,1.8781501,1.4696943,1.1372912,0.0,1.4807758,1.1121689,0.9628214
ISIC_0010567,0.23118287,0.49697357,0.21277533,0.0,0.11534904,0.6159633,0.0,0.0,0.0113119185,0.0,1.4618915,0.0,0.052820176,0.3706596,1.3569639,0.0,0.064497106,1.3767927,0.0,0.06675991,0.0,0.0,0.9060134,0.30466598,0.0,0.74345183,1.0624723,0.2687173,0.45195442,0.5835155,0.6085452,0.57883674
ISIC_0011337,0.3320949,0.7852182,0.38872,0.0,0.0,0.9236849,0.0,0.0,0.43032816,0.0,1.4034917,0.0,0.0,0.0050185844,1.4711492,0.0,0.15881437,1.8052516,0.0,0.0,0.0,0.0,1.3389171,0.47683284,0.0,1.1724441,1.082728,0.53836805,0.0,1.1962665,0.95740086,0.47527176
ISIC_0011261,0.6061549,1.018613,0.6311621,0.0,0.0,1.6444151,0.0,0.0,1.2250268,0.0,0.9795146,0.0,0.0,0.0,1.8389068,0.0,0.6211011,2.139655,0.0,0.0,0.0,0.0,1.7723116,0.7180026,0.0,1.183185,0.8391104,1.4182063,0.2159234,1.9132371,1.2059977,0.5867053
ISIC_0011166,0.0,0.0,0.0,0.0,1.0656874,0.01171957,0.65230334,0.6357398,0.0,1.1037385,1.1631444,0.0,1.0474453,0.8891178,0.5008044,0.0015776306,0.0,0.617435,0.45382693,0.57217723,0.0,0.4070616,0.9220691,0.16614626,0.8046316,0.12473614,0.8923751,0.0,1.2472513,0.03923598,0.0,0.08273181
ISIC_0010478,0.60056245,1.1545517,0.9032595,0.0,0.0,1.6174117,0.0,0.0,1.4702033,0.0,1.0249043,0.0,0.0,0.0,1.8237386,0.0,0.50493383,2.879538,0.0,0.0,0.0,0.0,1.8034431,0.8441319,0.0,1.6190574,0.7960322,1.3649728,0.0,2.5002246,1.422797,0.67804164
ISIC_0010486,0.2520402,0.75155383,0.36186814,0.0,0.0,0.6994364,0.0,0.0,0.07378357,0.0,1.5938852,0.0,0.0,0.26029092,1.528393,0.0,0.22812831,1.6551335,0.0,0.0,0.0,0.0,0.8010568,0.4047053,0.0,1.0818703,1.1392332,0.37005976,0.09577805,0.6110479,0.6657064,0.56291115
ISIC_0009917,0.5830313,0.8263925,0.5102371,0.0,0.0,0.97088027,0.0,0.0,0.5212235,0.0,1.4961272,0.0,0.0,0.0,1.7214596,0.0,0.4181645,2.0009727,0.0,0.0,0.0,0.0,1.282378,0.52706325,0.0,1.315019,1.1355094,0.74628407,0.0,1.2335223,0.94319075,0.6380296
ISIC_0010345,0.7228105,1.0475876,0.7743593,0.0,0.0,1.2954214,0.0,0.0,0.6484771,0.0,1.4667964,0.0,0.0,0.0,2.05063,0.0,0.2950707,2.5286775,0.0,0.0,0.0,0.0,1.80234,0.6002684,0.0,1.6652071,1.0106014,0.9774761,0.0,1.7606516,1.2355219,0.59489673
ISIC_0010250,0.50545335,0.7996863,0.43366134,0.0,0.0,0.88146317,0.0,0.0,0.3798916,0.0,1.5210075,0.0,0.0,0.0,1.6807308,0.0,0.3866253,1.8005024,0.0,0.0,0.0,0.0,1.2792771,0.46205682,0.0,1.2139554,1.1608052,0.5898371,0.0,1.107213,0.9348124,0.53381634
ISIC_0010633,0.5796497,1.0276121,0.5817942,0.0,0.0,1.0576962,0.0,0.0,0.4407172,0.0,1.6151309,0.0,0.0,0.0,1.843365,0.0,0.45086148,2.035582,0.0,0.0,0.0,0.0,1.4241632,0.42620552,0.0,1.4274025,1.161082,0.75129306,0.0,1.0852994,0.99954355,0.756986
ISIC_0011267,0.0,0.0,0.0,0.0,0.8560647,0.23731995,0.28332698,0.47043255,0.0,0.75773436,1.3062336,0.0,0.7596181,0.79494864,0.790906,0.046293117,0.0,0.85003436,0.2579295,0.45188332,0.0,0.16146207,0.896551,0.20132326,0.4385438,0.3705143,0.97392654,0.0,0.9580794,0.12663196,0.0,0.2057046
ISIC_0011115,1.3462533,1.3540025,1.2388011,0.0,0.0,1.822591,0.0,0.0,0.48298886,0.0,2.004541,0.0,0.0,0.0,2.6728532,0.0,0.866212,3.0399654,0.0,0.0,0.0,0.0,2.8964198,0.45371178,0.0,2.701789,1.3949515,1.6840767,0.0,2.2213259,1.4882288,0.9620647
ISIC_0010540,0.0,0.07239967,0.0,0.0,0.6500187,0.36401376,0.0,0.33380672,0.0,0.46005356,1.4223617,0.0,0.3651945,0.68601245,1.0264473,0.07080983,0.0,0.9609689,0.08792905,0.41195035,0.0,0.06848304,0.72782934,0.23554002,0.07868996,0.36889017,0.8444934,0.0,0.8407631,0.0,0.15560612,0.47985345
ISIC_0011046,1.0396405,1.2823658,1.2938374,0.0,0.0,1.9428718,0.0,0.0,1.4278377,0.0,1.2049167,0.0,0.0,0.0,2.3795216,0.0,0.5202426,3.5350327,0.0,0.0,0.0,0.0,2.405384,0.88786393,0.0,2.2345376,0.93182445,1.7121388,0.0,3.0296218,1.6268015,0.84101844
ISIC_0010615,0.5074939,1.012876,0.53928703,0.0,0.0,1.2698804,0.0,0.0,1.1108953,0.0,1.1787418,0.0,0.0,0.0,1.6752253,0.0,0.30613124,2.7082071,0.0,0.0,0.0,0.0,1.7024527,0.7253351,0.0,1.4606671,0.81852454,1.0867189,0.0,2.1096153,1.2546703,0.45547926
ISIC_0010991,0.7351546,0.8636131,0.7620328,0.0,0.0,0.86871076,0.0,0.0,0.16378579,0.0,1.7914262,0.0,0.0,0.0,2.1454985,0.0,0.5824086,1.873533,0.0,0.0,0.0,0.0,1.1906866,0.40127653,0.0,1.3447144,1.2970697,0.61301625,0.0,0.675135,0.8615573,0.85814977
ISIC_0010067,0.7414987,1.0636295,0.8228511,0.0,0.0,1.3088695,0.0,0.0,0.63106704,0.0,1.4483366,0.0,0.0,0.0,2.0729403,0.0,0.48116088,2.3955357,0.0,0.0,0.0,0.0,1.9544624,0.5093802,0.0,1.7057694,1.2620472,1.0942591,0.0,1.8251071,1.1780134,0.7196758
ISIC_0010511,0.52480066,0.95735675,0.5449817,0.0,0.0,1.1107814,0.0,0.0,0.6395754,0.0,1.5191451,0.0,0.0,0.0,1.7628984,0.0,0.34663808,2.2200372,0.0,0.0,0.0,0.0,1.5313249,0.50558794,0.0,1.4834411,1.0733848,0.81212413,0.0,1.4608998,1.0521702,0.580661
