Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
ISIC_0011314,0.0,0.42784830927848816,0.038623303174972534,0.0,0.09291808307170868,0.6775678992271423,0.0,0.0,0.36335331201553345,0.0,1.1268678903579712,0.0,0.2747254967689514,0.28276872634887695,0.9581526517868042,0.0,0.0,1.4273191690444946,0.0,0.059292204678058624,0.0,0.08175382018089294,0.976403534412384,0.3996773362159729,0.0,0.5606050491333008,0.8052117824554443,0.22805920243263245,0.5063470005989075,0.8183977603912354,0.5477592945098877,0.4287774860858917
ISIC_0011340,0.5997543334960938,0.8906838297843933,0.5836546421051025,0.0,0.0,0.8915847539901733,0.0,0.0,0.30108848214149475,0.0,1.6197632551193237,0.0,0.0,0.0,1.8349363803863525,0.0,0.521872341632843,1.8021578788757324,0.0,0.0,0.0,0.0,1.137485384941101,0.454563170671463,0.0,1.304792881011963,1.2716670036315918,0.6175333261489868,0.0,0.876022219657898,0.8524570465087891,0.7667256593704224
ISIC_0009956,0.8865212202072144,1.137956142425537,1.122094750404358,0.0,0.0,1.6646959781646729,0.0,0.0,0.7688610553741455,0.0,1.32652747631073,0.0,0.0,0.0,2.315065622329712,0.0,0.4881989359855652,2.9030141830444336,0.0,0.0,0.0,0.0,1.9428257942199707,0.6357970237731934,0.0,1.8227953910827637,1.1102765798568726,1.369397521018982,0.0,2.0923681259155273,1.3338741064071655,1.02070951461792
ISIC_0011259,0.5940032005310059,0.971486508846283,0.8930150866508484,0.0,0.0,1.188538670539856,0.0,0.0,1.0258488655090332,0.0,1.1750649213790894,0.0,0.0,0.0,1.8722920417785645,0.0,0.378856897354126,2.2753584384918213,0.0,0.0,0.0,0.0,1.462332010269165,0.6326172351837158,0.0,1.2709803581237793,0.90257728099823,1.0419901609420776,0.0,1.7857626676559448,1.013694167137146,0.8566707968711853
ISIC_0010882,0.8741956949234009,1.3381459712982178,1.331847906112671,0.0,0.0,2.0310635566711426,0.0,0.0,1.6332553625106812,0.0,0.9383741617202759,0.0,0.0,0.0,2.0669190883636475,0.0,0.8090513944625854,3.1172585487365723,0.0,0.0,0.0,0.0,1.6791828870773315,0.9645746946334839,0.0,1.5990889072418213,0.8536810278892517,1.7908817529678345,0.0,2.562335729598999,1.5631922483444214,0.9801791906356812
ISIC_0010517,1.3100882768630981,1.572826623916626,1.8472994565963745,0.0,0.0,2.869839668273926,0.0,0.0,2.437424421310425,0.0,0.5072066187858582,0.0,0.0,0.0,2.08331036567688,0.0,0.9345099925994873,3.394263982772827,0.0,0.0,0.06971464306116104,0.0,1.9637130498886108,1.234076976776123,0.0,1.654961347579956,0.4429965615272522,2.4335556030273438,0.0,3.740819215774536,2.235198497772217,0.9018365144729614
ISIC_0010716,0.47901996970176697,1.116276741027832,0.6171393990516663,0.0,0.0,1.3515009880065918,0.0,0.0,0.9409312009811401,0.0,1.31387460231781,0.0,0.0,0.0,1.7387759685516357,0.0,0.49863848090171814,2.5570642948150635,0.0,0.0,0.0,0.0,1.8619256019592285,0.6795588731765747,0.0,1.5732762813568115,0.9734089970588684,1.117847204208374,0.0,1.8849413394927979,1.2689094543457031,0.5589129328727722
ISIC_0009885,0.2524791359901428,0.6563493609428406,0.36086079478263855,0.0,0.0,0.8097313046455383,0.0,0.0,0.22683024406433105,0.0,1.385189175605774,0.0,0.0,0.19213108718395233,1.481931447982788,0.0,0.0,1.7517772912979126,0.0,0.0,0.0,0.0,1.106232762336731,0.4388138949871063,0.0,0.9669939875602722,1.0162104368209839,0.3705683648586273,0.19360077381134033,0.9667620658874512,0.8158165216445923,0.49437910318374634
ISIC_0010108,0.772815465927124,1.26210618019104,1.2038642168045044,0.0,0.0,1.6967875957489014,0.0,0.0,0.7643017768859863,0.0,1.2820969820022583,0.0,0.0,0.0,2.431253433227539,0.0,0.4986940324306488,3.2444205284118652,0.0,0.0,0.0,0.0,2.507611036300659,0.6775745749473572,0.0,1.974676489830017,1.0698702335357666,1.444878101348877,0.0,2.209404468536377,1.4551336765289307,1.0287007093429565
ISIC_0010047,0.852493166923523,1.3153355121612549,1.2786715030670166,0.0,0.0,2.065065860748291,0.0,0.0,1.8068593740463257,0.0,0.8904610872268677,0.0,0.0,0.0,1.9398915767669678,0.0,0.8654260039329529,2.9855196475982666,0.0,0.0,0.0,0.0,1.902882695198059,0.9161731600761414,0.0,1.6383907794952393,0.8691733479499817,1.8724091053009033,0.0,2.711397647857666,1.6484427452087402,0.8865311145782471
