Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
ISIC_0010955,0.7075565,1.064642,0.83487654,0.0,0.0,1.1992786,0.0,0.0,0.76649666,0.0,1.4198568,0.0,0.0,0.0,1.8055167,0.0,0.47660577,2.5115511,0.0,0.0,0.0,0.0,1.228514,0.6901997,0.0,1.4569712,0.98539025,1.0718148,0.0,1.4616746,1.112043,0.9184743
ISIC_0010832,0.48833308,0.900778,0.45759207,0.0,0.0,0.7544996,0.0,0.0,0.3353029,0.0,1.6630995,0.0,0.0,0.0,1.6512902,0.00064039975,0.5496088,1.6881832,0.0,0.0,0.0,0.0,0.9517759,0.51893014,0.0,1.1985986,1.2200192,0.5772882,0.0,0.67967343,0.75279534,0.70018935
ISIC_0009899,0.13133335,0.83513504,0.46560073,0.0,0.0,1.051647,0.0,0.0,0.7161503,0.0,1.0541852,0.0,0.0,0.0,1.4605234,0.0,0.14562774,1.9850981,0.0,0.0,0.0,0.0,1.2931128,0.5039927,0.0,0.9449075,0.816761,0.72567016,0.11246762,1.491412,1.0855874,0.43325448
ISIC_0010956,0.6805681,1.0407789,0.7055211,0.0,0.0,1.0995665,0.0,0.0,0.37575603,0.0,1.589794,0.0,0.0,0.0,1.9895189,0.0,0.50668275,2.090561,0.0,0.0,0.0,0.0,1.4917477,0.4649342,0.0,1.5415628,1.3106104,0.7997859,0.0,1.2151157,1.05053,0.74313456
ISIC_0010471,0.6143376,0.8390317,0.5522826,0.0,0.0,0.76165944,0.0,0.0,0.29292178,0.0,1.7839128,0.0,0.0,0.0,1.7980936,0.0,0.5967212,1.5340457,0.0,0.0,0.0,0.0,1.0883613,0.344827,0.0,1.3317238,1.4311924,0.5826218,0.0,0.76050735,0.7431735,0.68261504
ISIC_0011169,0.64395463,0.9027975,0.5843144,0.0,0.0,0.83040994,0.0,0.0,0.35357773,0.0,1.5164189,0.0,0.0,0.0,1.7882786,0.0,0.3965699,1.9948006,0.0,0.0,0.0,0.0,1.1212822,0.5532186,0.0,1.1482285,1.0913254,0.7146883,0.0,0.8417572,0.87745816,0.91597205
ISIC_0011177,0.8260962,1.1182419,0.7812078,0.0,0.0,1.428977,0.0,0.0,1.3709879,0.0,0.99873626,0.0,0.0,0.0,1.7530558,0.0,0.48636025,2.5473373,0.0,0.0,0.0,0.0,1.5138261,0.9581936,0.0,1.128778,0.75596553,1.4231955,0.0,2.1748366,1.2675216,0.8952209
ISIC_0009943,0.0,0.27073473,0.058777943,0.0,0.29989702,0.54156137,0.0,0.07542057,0.05269511,0.075500704,1.3142961,0.0,0.28625703,0.48876542,1.0272105,0.0,0.0,1.4139917,0.0,0.20078138,0.0,0.0,0.93503577,0.34688526,0.0,0.63490796,0.9847767,0.19067062,0.54233867,0.6408365,0.46709388,0.45568383
ISIC_0010513,0.56470466,0.9358084,0.5532423,0.0,0.0,1.043776,0.0,0.0,0.4659364,0.0,1.502134,0.0,0.0,0.0,1.7566671,0.0,0.34127486,1.9339187,0.0,0.0,0.0,0.0,1.460675,0.46959063,0.0,1.3190336,1.1685885,0.7400072,0.0,1.227619,1.0912192,0.6083189
ISIC_0009954,0.57815385,0.9090057,0.55650693,0.0,0.0,0.9655504,0.0,0.0,0.39873558,0.0,1.4350663,0.0,0.0,0.0,1.7973304,0.0,0.3535146,2.018019,0.0,0.0,0.0,0.0,1.3642797,0.49042237,0.0,1.2323859,1.1362852,0.715104,0.0,1.1858993,0.9846356,0.709469
ISIC_0011198,0.70796454,1.190388,1.0751839,0.0,0.0,1.6826159,0.0,0.0,1.1005826,0.0,1.1278232,0.0,0.0,0.0,2.201651,0.0,0.3542629,3.0302703,0.0,0.0,0.0,0.0,2.0121603,0.77897906,0.0,1.8138142,0.96902037,1.3689444,0.0,2.4040682,1.4443603,0.73537374
ISIC_0010122,0.9565958,1.4283407,1.625486,0.0,0.0,2.140431,0.0,0.0,1.6793102,0.0,0.8965262,0.0,0.0,0.0,2.4465766,0.0,0.54092014,3.3471107,0.0,0.0,0.0,0.0,2.1892781,0.8404199,0.0,2.0156853,0.78418636,1.8369904,0.0,3.0837805,1.7167165,0.9037019
ISIC_0010713,0.4296915,0.8178318,0.40598726,0.0,0.0,0.8562528,0.0,0.0,0.43893468,0.0,1.3960744,0.0,0.0,0.0,1.5442367,0.0,0.31477082,1.7894499,0.0,0.0,0.0,0.0,1.1515032,0.48937073,0.0,1.110239,1.0720439,0.5688885,0.0,1.0541662,0.8664348,0.56962305
ISIC_0011202,0.46704817,1.0158947,0.6402465,0.0,0.0,1.2221886,0.0,0.0,0.6896602,0.0,1.2755011,0.0,0.0,0.0,1.7956438,0.0,0.35182035,2.283858,0.0,0.0,0.0,0.0,1.581126,0.6072783,0.0,1.3823675,1.0221843,0.8588717,0.0,1.5621685,1.1596076,0.5652935
ISIC_0010970,0.44959038,0.91645247,0.47645205,0.0,0.0,0.9835396,0.0,0.0,0.5573314,0.0,1.2677202,0.0,0.0,0.0,1.6631033,0.0,0.21269241,2.1228619,0.0,0.0,0.0,0.0,1.2829641,0.53021336,0.0,0.99308616,0.8539964,0.7558836,0.037118062,1.1540179,0.9064102,0.8683715
ISIC_0010232,0.66610944,1.2111628,1.1718879,0.0,0.0,1.6565719,0.0,0.0,0.9893943,0.0,1.181437,0.0,0.0,0.0,2.270517,0.0,0.34654373,3.0741348,0.0,0.0,0.0,0.0,2.1284347,0.7367155,0.0,1.902005,0.9981632,1.3040957,0.0,2.2958617,1.439833,0.7437346
ISIC_0010015,0.24349628,0.75476843,0.24999811,0.0,0.0,0.85471445,0.0,0.0,0.6596544,0.0,1.1225495,0.0,0.0,0.04087375,1.307611,0.0,0.1612333,1.8723931,0.0,0.0,0.0,0.0,1.1230965,0.599468,0.0,0.71606964,0.8063711,0.6672413,0.26015124,1.2159775,0.9144741,0.5203078
ISIC_0009996,0.44915506,1.1747499,1.0387927,0.0,0.0,1.8076342,0.0,0.0,1.2367386,0.0,0.82356465,0.0,0.0,0.0,1.9885318,0.0,0.72545433,2.9612167,0.0,0.0,0.0,0.0,1.821654,0.7144423,0.0,1.7420782,0.60380006,1.7078741,0.0,2.4106083,1.3664774,0.6981116
ISIC_0010982,0.0,0.0,0.0,0.0,0.8787417,0.14107664,0.39782625,0.5176617,0.0,0.8756987,1.1684984,0.0,0.92608625,0.8192798,0.6301149,0.02444435,0.0,0.78817385,0.33557156,0.49076396,0.0,0.30162966,0.8919664,0.21342358,0.5533243,0.28142413,0.9286224,0.0,1.1145113,0.19901134,0.0,0.15173002
ISIC_0011183,0.22421953,0.74839926,0.3134634,0.0,0.0,0.70131105,0.0,0.0,0.31703442,0.0,1.497348,0.0,0.0,0.22823451,1.4026046,0.0,0.29715714,1.6346222,0.0,0.0,0.0,0.0,0.9589475,0.47999963,0.0,1.016726,1.083003,0.46450883,0.17473614,0.77119994,0.7521896,0.55856854
ISIC_0010776,0.19287427,0.73222536,0.25929725,0.0,0.0,0.79552805,0.0,0.0,0.29724348,0.0,1.369314,0.0,0.0,0.18465935,1.4539788,0.0,0.12506022,1.8520199,0.0,0.0,0.0,0.0,1.2085454,0.48401076,0.0,0.96772337,1.0284958,0.46664268,0.27457836,0.94013584,0.8020768,0.52217543
ISIC_0011061,0.09979514,0.3899861,0.053513885,0.0,0.18210025,0.59744644,0.0,0.00078323483,0.17475966,0.0075617954,1.258886,0.0,0.14249821,0.40638328,1.007664,0.0,0.0,1.4499861,0.0,0.19790328,0.0,0.0020127073,0.93937004,0.44485772,0.0,0.4534654,0.739947,0.24126095,0.53044266,0.47266486,0.56215143,0.57383007
ISIC_0010167,0.61774695,0.93865293,0.65239507,0.0,0.0,1.2623695,0.0,0.0,0.8663242,0.0,1.3028797,0.0,0.0,0.0,1.7861092,0.0,0.3078429,2.551375,0.0,0.0,0.0,0.0,1.6305652,0.6806278,0.0,1.4448891,0.926447,1.0133036,0.0,1.7704347,1.1775637,0.7058829
ISIC_0010800,1.4743155,1.5564861,2.0502384,0.0,0.0,2.7968855,0.0,0.0,2.6601174,0.0,0.41348898,0.0,0.0,0.0,2.1936522,0.0,0.96674114,3.8963728,0.0,0.0,0.1366408,0.0,2.156057,1.345906,0.0,1.8857512,0.4452747,2.6220572,0.0,4.1601534,2.1875918,1.1866828
ISIC_0010029,0.110379264,0.37437797,0.11974593,0.0,0.2694881,0.49903122,0.0,0.14878792,0.016812906,0.028635897,1.5355076,0.0,0.113964275,0.5054307,1.1345699,0.011491545,0.15380013,1.1300372,0.0,0.20658478,0.0,0.0,0.66171587,0.29032362,0.0,0.76591223,1.1628097,0.17670028,0.42686075,0.393674,0.4436077,0.5349427
ISIC_0009990,0.33504355,1.174767,0.806365,0.0,0.0,1.3436779,0.0,0.0,0.8571223,0.0,1.2120472,0.0,0.0,0.0,2.0158136,0.0,0.21521556,2.759897,0.0,0.0,0.0,0.0,1.7018082,0.57864594,0.0,1.5461208,0.96651876,1.0901785,0.0,1.8040835,1.1135027,0.67197394
ISIC_0011263,0.0,0.0,0.0,0.0,0.5736947,0.39136955,0.0,0.32678425,0.0,0.45494336,1.3901356,0.0,0.5090864,0.6927558,0.92988175,0.04229539,0.0,1.0324464,0.17506981,0.35277852,0.0,0.077092126,0.85895836,0.34960684,0.12570576,0.46223915,0.9628312,0.0,0.7693401,0.18626055,0.1332243,0.45859826
ISIC_0009933,0.69631934,1.0201957,0.72793233,0.0,0.0,1.0084177,0.0,0.0,0.2758059,0.0,1.6637453,0.0,0.0,0.0,2.0030835,0.0,0.5186292,2.043383,0.0,0.0,0.0,0.0,1.1865232,0.5124304,0.0,1.3686291,1.1876343,0.68040437,0.0,0.8141087,1.0334209,0.8274453
ISIC_0009925,0.21958867,0.6404781,0.20443197,0.0,0.0,0.6593127,0.0,0.019892149,0.18804625,0.0,1.3842572,0.0,0.0,0.32218945,1.384556,0.0,0.18931925,1.5710244,0.0,0.03386695,0.0,0.0,0.9910472,0.4602302,0.0,0.68852544,0.97752583,0.3806245,0.3578934,0.6303439,0.6710236,0.61971885
ISIC_0009879,0.69729793,1.0833896,0.97594815,0.0,0.0,1.5784186,0.0,0.0,1.1029748,0.0,1.2344106,0.0,0.0,0.0,2.0832798,0.0,0.51225567,2.738328,0.0,0.0,0.0,0.0,2.0066063,0.666794,0.0,1.7819983,1.0471219,1.3239508,0.0,2.3089898,1.3257209,0.6970067
ISIC_0011326,0.0,0.0,0.0,0.0,1.1304948,0.0,0.835113,0.6791198,0.0,1.2123106,1.0641618,0.0,1.2073979,0.9682269,0.26474532,0.04358376,0.0,0.5186053,0.49056056,0.6147936,0.0,0.44224408,0.9223745,0.26284516,0.9994942,0.041176885,0.92917055,0.0,1.2420802,0.024949417,0.0,0.0
ISIC_0010441,0.4806518,1.0164533,0.63303465,0.0,0.0,1.0812099,0.0,0.0,0.49595124,0.0,1.3619671,0.0,0.0,0.0,1.8197968,0.0,0.24001022,2.2523236,0.0,0.0,0.0,0.0,1.3822347,0.58943397,0.0,1.3413984,1.0275598,0.7233847,0.0,1.3241605,1.0651557,0.5983138
ISIC_0009976,0.5742412,0.921164,0.5652822,0.0,0.0,1.0263624,0.0,0.0,0.43389425,0.0,1.4606966,0.0,0.0,0.0,1.8194923,0.0,0.47377402,1.9961009,0.0,0.0,0.0,0.0,1.461858,0.5250217,0.0,1.3212044,1.2324157,0.76046014,0.0,1.2430844,1.0199457,0.654615
ISIC_0010764,0.4500091,0.84843254,0.40983653,0.0,0.0,0.7482565,0.0,0.0,0.23501572,0.0,1.6556141,0.0,0.0,0.03316813,1.6381872,0.0,0.4374286,1.6442461,0.0,0.0,0.0,0.0,1.0254653,0.47953638,0.0,1.1811695,1.2414023,0.49680132,0.0,0.6963512,0.71012104,0.6584036
ISIC_0011349,0.9564322,1.390481,1.674335,0.0,0.0,2.276482,0.0,0.0,1.6835585,0.0,0.954003,0.0,0.0,0.0,2.5840068,0.0,0.68191683,3.4653373,0.0,0.0,0.0074999556,0.0,2.3488467,0.7348798,0.0,2.1961243,0.994916,2.0109675,0.0,3.083125,1.5734341,1.1371113
ISIC_0011223,0.40626666,0.87984467,0.42081437,0.0,0.0,0.91008997,0.0,0.0,0.48235548,0.0,1.46177,0.0,0.0,0.0,1.6239088,0.0,0.40024614,1.9114337,0.0,0.0,0.0,0.0,1.3235129,0.48674932,0.0,1.193214,1.154421,0.638755,0.0,1.124676,0.93022114,0.6201623
ISIC_0009969,0.49899176,1.0249212,0.6074889,0.0,0.0,1.3880751,0.0,0.0,1.2001644,0.0,1.0672648,0.0,0.0,0.0,1.6695924,0.0,0.32153875,2.695992,0.0,0.0,0.0,0.0,1.6065179,0.83864087,0.0,1.2718415,0.68161494,1.0592465,0.0,2.0135484,1.3468393,0.6180156
